"分類","道路名稱","way_id","block_node","方向","approach_node","緯度","經度","Google Maps","OpenStreetMap","LanePilot範圍","LanePilot車道數","LanePilot轉向","人工車道數","人工轉向","車道來源作者","車道來源seq","車道來源target","轉向來源作者","轉向來源seq","轉向來源target","說明"
"完全一致","益群路","254325315","1401138367","反向","1401138367","22.7238261","120.2975145","https://www.google.com/maps/@22.7238261,120.2975145,20z","https://www.openstreetmap.org/way/254325315","segment_direction","1","left;through;right","1","left;through;right","anna","4049","way/254325315@b/1401138367","anna","4049","way/254325315@b/1401138367","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","益群路","254325315","1401138367","正向","1401138311","22.7236342","120.2976247","https://www.google.com/maps/@22.7236342,120.2976247,20z","https://www.openstreetmap.org/way/254325315","segment_direction","1","left;through;right","1","left;through;right","anna","4049","way/254325315@b/1401138367","anna","4049","way/254325315@b/1401138367","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","益群路","254325316","256456070","正向","1401138532","22.7245251","120.2971178","https://www.google.com/maps/@22.7245251,120.2971178,20z","https://www.openstreetmap.org/way/254325316","segment_direction","1","left;through;right","1","left;through;right","anna","4057","way/254325316@b/256456070","anna","4057","way/254325316@b/256456070","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","益群路","254325316","258784711","正向","1401138374","22.7252095","120.2967335","https://www.google.com/maps/@22.7252095,120.2967335,20z","https://www.openstreetmap.org/way/254325316","segment_direction","1","left;through;right","1","left;through;right","anna","4063","way/254325316@b/258784711","anna","4063","way/254325316@b/258784711","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","益群路","254325316","1401138374","反向","1401138374","22.7252095","120.2967335","https://www.google.com/maps/@22.7252095,120.2967335,20z","https://www.openstreetmap.org/way/254325316","segment_direction","1","left;through;right","1","left;through;right","anna","4064","way/254325316@b/1401138374","anna","4064","way/254325316@b/1401138374","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","益群路","254325316","1401138532","反向","1401138532","22.7245251","120.2971178","https://www.google.com/maps/@22.7245251,120.2971178,20z","https://www.openstreetmap.org/way/254325316","segment_direction","1","left;through;right","1","left;through;right","anna","4054","way/254325316@b/1401138532","anna","4054","way/254325316@b/1401138532","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高雄大學路","24275640","1080696836","正向","262835712","22.7321459868918","120.2843964417979","https://www.google.com/maps/@22.7321459868918,120.2843964417979,20z","https://www.openstreetmap.org/way/24275640","segment_direction","1","through;right","1","through;right","anna","4081","way/24275640@b/1080696836","anna","4081","way/24275640@b/1080696836","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高雄大學路","297138325","265972865","正向","262840696","22.723163517744624","120.2860040406488","https://www.google.com/maps/@22.723163517744624,120.2860040406488,20z","https://www.openstreetmap.org/way/297138325","segment_direction","1","through;right","1","through;right","rex","1151","way/297138325@b/265972865","rex","1151","way/297138325@b/265972865","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高雄大學路","297138333","262840705","正向","1080696796","22.7323516","120.2847174","https://www.google.com/maps/@22.7323516,120.2847174,20z","https://www.openstreetmap.org/way/297138333","segment_direction","1","through;right","1","through;right","anna","4082","way/297138333@b/262840705","anna","4082","way/297138333@b/262840705","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","256795154","280507467","正向","2982282050","22.7182543","120.3251233","https://www.google.com/maps/@22.7182543,120.3251233,20z","https://www.openstreetmap.org/way/256795154","segment_direction","1","through","1","through","anna","3976","way/256795154@b/280507467","anna","3976","way/256795154@b/280507467","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","256795154","2982282050","正向","2982394397","22.7173048","120.3252895","https://www.google.com/maps/@22.7173048,120.3252895,20z","https://www.openstreetmap.org/way/256795154","segment_direction","1","through","1","through","anna","3978","way/256795154@b/2982282050","anna","3978","way/256795154@b/2982282050","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","294635304","2982282054","正向","5346067178","22.7188562","120.325255","https://www.google.com/maps/@22.7188562,120.325255,20z","https://www.openstreetmap.org/way/294635304","segment_direction","2","through|through;right","2","through|through;right","anna","3992","way/294635304@b/2982282054","anna","3992","way/294635304@b/2982282054","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","294647549","2982394397","正向","2982394393","22.7167375","120.3253948","https://www.google.com/maps/@22.7167375,120.3253948,20z","https://www.openstreetmap.org/way/294647549","segment_direction","1","through","1","through","anna","3979","way/294647549@b/2982394397","anna","3979","way/294647549@b/2982394397","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","294647555","2982394398","正向","2982282054","22.7182863","120.3253588","https://www.google.com/maps/@22.7182863,120.3253588,20z","https://www.openstreetmap.org/way/294647555","segment_direction","1","through","1","through","anna","3994","way/294647555@b/2982394398","anna","3994","way/294647555@b/2982394398","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","294647556","2982394394","正向","2982394398","22.7171704","120.3255794","https://www.google.com/maps/@22.7171704,120.3255794,20z","https://www.openstreetmap.org/way/294647556","segment_direction","1","through","1","through","anna","3995","way/294647556@b/2982394394","anna","3995","way/294647556@b/2982394394","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","553882498","5792509226","正向","5346067179","22.7196048","120.3251283","https://www.google.com/maps/@22.7196048,120.3251283,20z","https://www.openstreetmap.org/way/553882498","segment_direction","2","through|through","2","through|through","anna","3990","way/553882498@b/5792509226","anna","3990","way/553882498@b/5792509226","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","564743848","5792508540","正向","5792509231","22.7120826","120.3254017","https://www.google.com/maps/@22.7120826,120.3254017,20z","https://www.openstreetmap.org/way/564743848","segment_direction","1","through","1","through","anna","4001","way/564743848@b/5792508540","anna","4001","way/564743848@b/5792508540","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","高楠公路","566619280","5792509204","正向","2624297508","22.715703","120.3258219","https://www.google.com/maps/@22.715703,120.3258219,20z","https://www.openstreetmap.org/way/566619280","segment_direction","1","through;right","1","through;right","anna","3997","way/566619280@b/5792509204","anna","3997","way/566619280@b/5792509204","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","799032592","7472962176","正向","7472962172","22.7451759","120.3314301","https://www.google.com/maps/@22.7451759,120.3314301,20z","https://www.openstreetmap.org/way/799032592","segment_direction","2","left;through|through","2","left;through|through","anna","4473","way/799032592@b/7472962176","anna","4473","way/799032592@b/7472962176","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","799115395","7472962184","反向","7472962184","22.7384133","120.3263878","https://www.google.com/maps/@22.7384133,120.3263878,20z","https://www.openstreetmap.org/way/799115395","segment_direction","2","left;through|through","2","left;through|through","anna","4155","way/799115395@b/7472962184","anna","4155","way/799115395@b/7472962184","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","799115395","7472962184","正向","7472962385","22.737061700888297","120.32495620132127","https://www.google.com/maps/@22.737061700888297,120.32495620132127,20z","https://www.openstreetmap.org/way/799115395","intersection_approach","2","left|left","2","left|left","anna","4155","way/799115395@b/7472962184","anna","4155","way/799115395@b/7472962184","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","1446434013","7473019236","反向","7473019236","22.7405886","120.3286685","https://www.google.com/maps/@22.7405886,120.3286685,20z","https://www.openstreetmap.org/way/1446434013","intersection_approach","2","through|through","2","through|through","anna","4427","way/1446434013@b/7473019236","anna","4427","way/1446434013@b/7473019236","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","1446434013","7473019236","正向","12556695133","22.7397077","120.3277439","https://www.google.com/maps/@22.7397077,120.3277439,20z","https://www.openstreetmap.org/way/1446434013","segment_direction","2","left;through|through","2","left;through|through","anna","4427","way/1446434013@b/7473019236","anna","4427","way/1446434013@b/7473019236","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","1464614131","2264471279","反向","2264471279","22.7418324","120.3295882","https://www.google.com/maps/@22.7418324,120.3295882,20z","https://www.openstreetmap.org/way/1464614131","intersection_approach","2","through|through","2","through|through","anna","4439","way/1464614131@b/2264471279","anna","4439","way/1464614131@b/2264471279","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","清豐路","1464614131","2264471279","正向","7472962181","22.741217","120.3292517","https://www.google.com/maps/@22.741217,120.3292517,20z","https://www.openstreetmap.org/way/1464614131","segment_direction","2","left;through|through","2","left;through|through","anna","4439","way/1464614131@b/2264471279","anna","4439","way/1464614131@b/2264471279","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","988779683","正向","1209080546","22.750726233048425","120.33148657804836","https://www.google.com/maps/@22.750726233048425,120.33148657804836,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4147","way/85272563@b/988779683","anna","4147","way/85272563@b/988779683","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","988779700","反向","988779700","22.74863536751107","120.33150251209756","https://www.google.com/maps/@22.74863536751107,120.33150251209756,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4150","way/85272563@b/988779700","anna","4150","way/85272563@b/988779700","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","1209080546","反向","1209080546","22.750726233048425","120.33148657804836","https://www.google.com/maps/@22.750726233048425,120.33148657804836,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4144","way/85272563@b/1209080546","anna","4144","way/85272563@b/1209080546","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","1209080546","正向","1209084465","22.74999474127747","120.33150818301624","https://www.google.com/maps/@22.74999474127747,120.33150818301624,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4144","way/85272563@b/1209080546","anna","4144","way/85272563@b/1209080546","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","1209084465","反向","1209084465","22.74999474127747","120.33150818301624","https://www.google.com/maps/@22.74999474127747,120.33150818301624,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4141","way/85272563@b/1209084465","anna","4141","way/85272563@b/1209084465","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","2264443981","反向","2264443981","22.747156024574693","120.33074836166415","https://www.google.com/maps/@22.747156024574693,120.33074836166415,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4125","way/85272563@b/2264443981","anna","4125","way/85272563@b/2264443981","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","2264443981","正向","12954233440","22.74673558444585","120.33054523255812","https://www.google.com/maps/@22.74673558444585,120.33054523255812,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4125","way/85272563@b/2264443981","anna","4125","way/85272563@b/2264443981","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","2264444008","反向","2264444008","22.748347066524673","120.33135567123519","https://www.google.com/maps/@22.748347066524673,120.33135567123519,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4151","way/85272563@b/2264444008","anna","4151","way/85272563@b/2264444008","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","85272563","5965331454","反向","5965331454","22.74882822032015","120.33154520990836","https://www.google.com/maps/@22.74882822032015,120.33154520990836,20z","https://www.openstreetmap.org/way/85272563","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4152","way/85272563@b/5965331454","anna","4152","way/85272563@b/5965331454","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","988779616","反向","988779616","22.745242564615435","120.32960177533977","https://www.google.com/maps/@22.745242564615435,120.32960177533977,20z","https://www.openstreetmap.org/way/271982119","intersection_approach","2","through|through;right","2","through|through;right","anna","4106","way/271982119@b/988779616","anna","4106","way/271982119@b/988779616","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","988779616","正向","988779636","22.74459843040468","120.32890395985729","https://www.google.com/maps/@22.74459843040468,120.32890395985729,20z","https://www.openstreetmap.org/way/271982119","intersection_approach","2","left;through|through","2","left;through|through","anna","4106","way/271982119@b/988779616","anna","4106","way/271982119@b/988779616","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","988779636","反向","988779636","22.74459843040468","120.32890395985729","https://www.google.com/maps/@22.74459843040468,120.32890395985729,20z","https://www.openstreetmap.org/way/271982119","intersection_approach","2","through|through;right","2","through|through;right","anna","4102","way/271982119@b/988779636","anna","4102","way/271982119@b/988779636","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","988779636","正向","988779646","22.7434110745957","120.32761532548227","https://www.google.com/maps/@22.7434110745957,120.32761532548227,20z","https://www.openstreetmap.org/way/271982119","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4102","way/271982119@b/988779636","anna","4102","way/271982119@b/988779636","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","2264443975","正向","988779616","22.745242564615435","120.32960177533977","https://www.google.com/maps/@22.745242564615435,120.32960177533977,20z","https://www.openstreetmap.org/way/271982119","intersection_approach","2","left;through|through","2","left;through|through","anna","4112","way/271982119@b/2264443975","anna","4112","way/271982119@b/2264443975","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","271982119","2264471280","正向","1932046325","22.74166361505346","120.32571860024382","https://www.google.com/maps/@22.74166361505346,120.32571860024382,20z","https://www.openstreetmap.org/way/271982119","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4093","way/271982119@b/2264471280","anna","4093","way/271982119@b/2264471280","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","294715679","12954233438","反向","12954233438","22.746685601379628","120.33052030273312","https://www.google.com/maps/@22.746685601379628,120.33052030273312,20z","https://www.openstreetmap.org/way/294715679","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4116","way/294715679@b/12954233438","anna","4116","way/294715679@b/12954233438","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","784099125","12650180487","反向","12650180487","22.740448037211067","120.32439924985812","https://www.google.com/maps/@22.740448037211067,120.32439924985812,20z","https://www.openstreetmap.org/way/784099125","segment_direction","2","through|through;right","2","through|through;right","anna","4083","way/784099125@b/12650180487","anna","4083","way/784099125@b/12650180487","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","784099125","12650180487","正向","1932046293","22.739372168176217","120.32322206266005","https://www.google.com/maps/@22.739372168176217,120.32322206266005,20z","https://www.openstreetmap.org/way/784099125","segment_direction","2","left|left;right","2","left|left;right","anna","4083","way/784099125@b/12650180487","anna","4083","way/784099125@b/12650180487","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","784130565","1932046325","反向","1932046325","22.74166361505346","120.32571860024382","https://www.google.com/maps/@22.74166361505346,120.32571860024382,20z","https://www.openstreetmap.org/way/784130565","intersection_approach","2","left;through|through;right","2","left;through|through;right","anna","4089","way/784130565@b/1932046325","anna","4089","way/784130565@b/1932046325","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","創新路","784130565","1932046325","正向","12650180487","22.740448037211067","120.32439924985812","https://www.google.com/maps/@22.740448037211067,120.32439924985812,20z","https://www.openstreetmap.org/way/784130565","segment_direction","2","left;through|through","2","left;through|through","anna","4089","way/784130565@b/1932046325","anna","4089","way/784130565@b/1932046325","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","256254914","反向","256254914","22.72529067354293","120.2914925851845","https://www.google.com/maps/@22.72529067354293,120.2914925851845,20z","https://www.openstreetmap.org/way/23875894","intersection_approach","2","left;through|through;right","2","left;through|through;right","rex","1123","way/23875894","rex","1123","way/23875894","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","256456780","反向","256456780","22.721081160146106","120.28049749296305","https://www.google.com/maps/@22.721081160146106,120.28049749296305,20z","https://www.openstreetmap.org/way/23875894","intersection_approach","2","left;through|through;right","2","left;through|through;right","rex","1123","way/23875894","rex","1123","way/23875894","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","258784659","反向","258784659","22.725775538922232","120.29359799579944","https://www.google.com/maps/@22.725775538922232,120.29359799579944,20z","https://www.openstreetmap.org/way/23875894","intersection_approach","2","left;through|through","2","left;through|through","rex","1189","way/23875894@b/258784659","rex","1189","way/23875894@b/258784659","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","260856509","反向","260856509","22.725272881960393","120.29146862499708","https://www.google.com/maps/@22.725272881960393,120.29146862499708,20z","https://www.openstreetmap.org/way/23875894","intersection_approach","2","left;through|through;right","2","left;through|through;right","rex","1175","way/23875894@b/260856509","rex","1175","way/23875894@b/260856509","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","262104109","反向","262104109","22.721079189351045","120.28044702118152","https://www.google.com/maps/@22.721079189351045,120.28044702118152,20z","https://www.openstreetmap.org/way/23875894","segment_direction","2","left;through|through;right","2","left;through|through;right","rex","1123","way/23875894","rex","1123","way/23875894","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","588290646","反向","588290646","22.721098851732258","120.28041369857115","https://www.google.com/maps/@22.721098851732258,120.28041369857115,20z","https://www.openstreetmap.org/way/23875894","intersection_approach","2","left;through|through;right","2","left;through|through;right","rex","1123","way/23875894","rex","1123","way/23875894","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","588290649","反向","588290649","22.721122133049004","120.28037424280849","https://www.google.com/maps/@22.721122133049004,120.28037424280849,20z","https://www.openstreetmap.org/way/23875894","segment_direction","2","left;through|through;right","2","left;through|through;right","rex","1122","way/23875894@b/588290649","rex","1122","way/23875894@b/588290649","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","援中路","23875894","1401138293","反向","1401138293","22.72858755","120.29608379999999","https://www.google.com/maps/@22.72858755,120.29608379999999,20z","https://www.openstreetmap.org/way/23875894","segment_direction","2","left;through|through;right","2","left;through|through;right","rex","1215","way/23875894@b/1401138293","rex","1215","way/23875894@b/1401138293","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","280277428","反向","280277428","22.727007675","120.3252166","https://www.google.com/maps/@22.727007675,120.3252166,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4707","way/25724900@b/280277428","anna","4707","way/25724900@b/280277428","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","280277428","正向","2261344356","22.7267206","120.3250329","https://www.google.com/maps/@22.7267206,120.3250329,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4707","way/25724900@b/280277428","anna","4707","way/25724900@b/280277428","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","2261344323","反向","2261344323","22.7261233","120.3246492","https://www.google.com/maps/@22.7261233,120.3246492,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4701","way/25724900@b/2261344323","anna","4701","way/25724900@b/2261344323","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","2261344323","正向","257742649","22.7252726","120.3241111","https://www.google.com/maps/@22.7252726,120.3241111,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4701","way/25724900@b/2261344323","anna","4701","way/25724900@b/2261344323","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","2261344356","反向","2261344356","22.7267206","120.3250329","https://www.google.com/maps/@22.7267206,120.3250329,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4704","way/25724900@b/2261344356","anna","4704","way/25724900@b/2261344356","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","25724900","2261344356","正向","2261344323","22.7261233","120.3246492","https://www.google.com/maps/@22.7261233,120.3246492,20z","https://www.openstreetmap.org/way/25724900","segment_direction","1","left;through;right","1","left;through;right","anna","4704","way/25724900@b/2261344356","anna","4704","way/25724900@b/2261344356","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","230282051","280277411","反向","280277411","22.73064163376096","120.32763545553084","https://www.google.com/maps/@22.73064163376096,120.32763545553084,20z","https://www.openstreetmap.org/way/230282051","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4743","way/230282051@b/280277411","anna","4743","way/230282051@b/280277411","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","230282051","280277415","正向","302211677","22.729164036893685","120.32655809218855","https://www.google.com/maps/@22.729164036893685,120.32655809218855,20z","https://www.openstreetmap.org/way/230282051","intersection_approach","2","through|through;right","2","through|through;right","anna","4737","way/230282051@b/280277415","anna","4737","way/230282051@b/280277415","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","230282051","2264502011","反向","2264502011","22.730394937637463","120.32735721919687","https://www.google.com/maps/@22.730394937637463,120.32735721919687,20z","https://www.openstreetmap.org/way/230282051","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","4740","way/230282051@b/2264502011","anna","4740","way/230282051@b/2264502011","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","430411159","280277421","反向","280277421","22.728572856313768","120.32619096321017","https://www.google.com/maps/@22.728572856313768,120.32619096321017,20z","https://www.openstreetmap.org/way/430411159","intersection_approach","2","left;through|through","2","left;through|through","anna","4717","way/430411159@b/280277421","anna","4717","way/430411159@b/280277421","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓新路","430411159","302211602","反向","302211602","22.728913743369073","120.32639171691507","https://www.google.com/maps/@22.728913743369073,120.32639171691507,20z","https://www.openstreetmap.org/way/430411159","intersection_approach","2","through|through;right","2","through|through;right","anna","4720","way/430411159@b/302211602","anna","4720","way/430411159@b/302211602","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","1932046244","反向","1932046244","22.733895167282693","120.3273165294026","https://www.google.com/maps/@22.733895167282693,120.3273165294026,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through;right","2","through|through;right","anna","4572","way/268219239@b/1932046244","anna","4572","way/268219239@b/1932046244","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","1932046244","正向","2264502067","22.734951092223945","120.32650682838923","https://www.google.com/maps/@22.734951092223945,120.32650682838923,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through","2","through|through","anna","4572","way/268219239@b/1932046244","anna","4572","way/268219239@b/1932046244","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502028","反向","2264502028","22.731910681603296","120.32826043257297","https://www.google.com/maps/@22.731910681603296,120.32826043257297,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through;right","2","through|through;right","anna","4587","way/268219239@b/2264502028","anna","4587","way/268219239@b/2264502028","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502028","正向","2264502044","22.732589841014295","120.32804365992558","https://www.google.com/maps/@22.732589841014295,120.32804365992558,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through","2","through|through","anna","4587","way/268219239@b/2264502028","anna","4587","way/268219239@b/2264502028","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502044","正向","2264502048","22.733089233842854","120.32786506918792","https://www.google.com/maps/@22.733089233842854,120.32786506918792,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through","2","through|through","anna","4584","way/268219239@b/2264502044","anna","4584","way/268219239@b/2264502044","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502067","反向","2264502067","22.734951092223945","120.32650682838923","https://www.google.com/maps/@22.734951092223945,120.32650682838923,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through;right","2","through|through;right","anna","4568","way/268219239@b/2264502067","anna","4568","way/268219239@b/2264502067","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502067","正向","2264502074","22.735608869337938","120.32601714192435","https://www.google.com/maps/@22.735608869337938,120.32601714192435,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through","2","through|through","anna","4568","way/268219239@b/2264502067","anna","4568","way/268219239@b/2264502067","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502074","反向","2264502074","22.735608869337938","120.32601714192435","https://www.google.com/maps/@22.735608869337938,120.32601714192435,20z","https://www.openstreetmap.org/way/268219239","segment_direction","2","through|through;right","2","through|through;right","anna","4564","way/268219239@b/2264502074","anna","4564","way/268219239@b/2264502074","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","268219239","2264502074","正向","1400036034","22.73606905880991","120.32570429478736","https://www.google.com/maps/@22.73606905880991,120.32570429478736,20z","https://www.openstreetmap.org/way/268219239","intersection_approach","2","through|through;right","2","through|through;right","anna","4564","way/268219239@b/2264502074","anna","4564","way/268219239@b/2264502074","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","楠梓路","1464614119","1196964860","反向","1196964860","22.736314635562948","120.32551949055673","https://www.google.com/maps/@22.736314635562948,120.32551949055673,20z","https://www.openstreetmap.org/way/1464614119","segment_direction","2","through|through;right","2","through|through;right","anna","4550","way/1464614119@b/1196964860","anna","4550","way/1464614119@b/1196964860","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
